age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score
-0.20902530014153725,0.08824237858188692,-0.20902530014153725,1.0217840534238372,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,-1.1919297061407474,-0.7085445111508377,0.3984253534073162,-1.1002046889850083,-1.064396346419243,1.117583433708825,0.6564696896356504,0.22258499027385253,0.00842163858462601,0.011182658422166246,1.2398125333798085,0.32640956074669364
0.6568889611795536,0.969799736212263,0.6568889611795536,-0.9786803744383734,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,0.2593298220516892,-1.048210222378395,-1.3114942278770996,-0.20149880150816582,-0.23737661051961448,-0.1582079726533239,2.1114777889713716,1.3486632715330793,0.00842163858462601,0.27413914366659525,-0.45819326286930934,0.6991447907960004
0.1373404043868991,0.48004564863983185,0.1373404043868991,1.0217840534238372,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,-0.6736227317863058,0.2510255238179115,1.5383717409302602,-0.42617527337737643,-0.23737661051961448,0.47968773052775054,1.383973739303511,0.7856241309034658,-0.20808567639855774,-0.5147303120666918,0.9002113741299849,0.7802768721783319
-0.6419824308020827,-0.8912657965629753,-0.6419824308020827,-0.9786803744383734,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,1.6069279553732376,0.3684396461557584,-1.3114942278770996,1.2214521869968347,1.4166628612796426,-1.4339993790154728,-0.7985384097000705,-0.903493290985374,-0.42459299138174145,-0.2517738268222628,-1.5901971270353878,-0.8676490685018314
-0.8151652830663009,-0.6953641615340029,-0.8151652830663009,1.0217840534238372,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,-0.7772841266571942,0.16049280316002948,-0.7415210341156276,-1.9989105764618507,-1.8914160823188715,0.47968773052775054,-0.7985384097000705,-0.903493290985374,-0.42459299138174145,-0.5147303120666918,1.0134117605465927,-0.8676490685018314
-2.287219527312155,-1.0871674315919477,-2.287219527312155,-0.9786803744383734,-0.05438045465931297,5.626656134797937,-0.07701954322628914,1.9179121399859025,-1.0393777618264064,0.3984253534073162,0.39763845680972915,0.589643125380014,-1.4339993790154728,1.383973739303511,0.22258499027385253,-0.20808567639855774,-1.0406432825555498,-1.5901971270353878,0.176509704905023
1.1764375179722082,1.2636521887557217,1.1764375179722082,1.0217840534238372,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,1.1922823758896843,-0.3321088826253284,-1.8814674216385716,1.3712365015763086,1.4166628612796426,-1.4339993790154728,-0.7985384097000705,0.22258499027385253,0.00842163858462601,1.8518780551331695,-2.156199059118427,0.5748070975816396
1.089846091840099,1.0677505537267493,1.089846091840099,-0.9786803744383734,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,-2.1248822599787425,2.5460251922449197,-0.7415210341156276,-1.0253125316952714,-1.064396346419243,2.393374840070974,-0.7985384097000705,1.3486632715330793,0.22492895356780976,-0.7776867973111208,2.7114175567957104,1.0425668887020334
0.6568889611795536,0.6759472836688043,0.6568889611795536,1.0217840534238372,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,0.6739754015352426,-1.2001861468761967,-0.7415210341156276,-1.6993419473029032,-1.8914160823188715,-0.7961036758343983,-0.7985384097000705,-0.903493290985374,-0.42459299138174145,1.0630085993998823,-1.1373955813689565,-0.8676490685018314
-0.03584244787731908,-0.8912657965629753,-0.03584244787731908,1.0217840534238372,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,0.9849595861479076,1.1035499770968002,-1.3114942278770996,-1.1002046889850083,-1.064396346419243,-0.7961036758343983,-0.07103436003221003,1.3486632715330793,0.00842163858462601,0.27413914366659525,-1.1373955813689565,0.5681387073310373
-1.8542623966516099,-1.0871674315919477,-1.8542623966516099,1.0217840534238372,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,1.7105893502441258,-0.9274359248305524,-0.7415210341156276,1.4461286588660454,1.4166628612796426,-1.4339993790154728,-0.07103436003221003,0.7856241309034658,-0.20808567639855774,0.011182658422166246,-1.9297982862852112,0.25514113994337856
0.39711468278322637,-0.009708438932599301,0.39711468278322637,-0.9786803744383734,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,-1.399252495882524,-0.16746029733554302,0.9683985471687881,-0.8006360598260608,-1.064396346419243,1.117583433708825,0.6564696896356504,0.22258499027385253,-0.20808567639855774,0.5370956289110242,1.3530129197964162,0.46589005682179757
0.05074897825479001,-0.20561007396157177,0.05074897825479001,-0.9786803744383734,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,-0.3626385471736408,2.220664226911344,0.9683985471687881,-0.8755282171157976,-1.064396346419243,0.47968773052775054,2.1114777889713716,0.7856241309034658,-0.20808567639855774,-0.2517738268222628,0.5606102148801613,0.5474389125947916
-0.5553910046699736,-0.7933149790484891,-0.5553910046699736,1.0217840534238372,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,-0.15531575743186413,-1.2192911430701718,-0.7415210341156276,1.4461286588660454,1.4166628612796426,-0.1582079726533239,-0.7985384097000705,0.7856241309034658,0.22492895356780976,1.0630085993998823,-0.3449928764527015,0.6696927338558392
2.2155346315575173,2.3411111814150702,2.2155346315575173,1.0217840534238372,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,-2.3322050497205193,0.5021746195135841,0.3984253534073162,-1.0253125316952714,-1.064396346419243,2.393374840070974,-0.7985384097000705,-0.34045415035576077,-0.20808567639855774,0.5370956289110242,2.371816397545887,0.35655624167129263
0.5702975350474445,0.5779964661543181,0.5702975350474445,1.0217840534238372,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,0.2593298220516892,0.6996569168553267,0.9683985471687881,-0.8755282171157976,-1.064396346419243,-0.1582079726533239,-0.7985384097000705,1.3486632715330793,-0.20808567639855774,0.27413914366659525,-0.3449928764527015,0.49687028652772197
-0.988348135330519,-1.0871674315919477,-0.988348135330519,-0.9786803744383734,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,0.2593298220516892,-0.5339114052370654,-1.3114942278770996,0.47253061409946606,0.589643125380014,-0.1582079726533239,2.1114777889713716,-0.903493290985374,-0.42459299138174145,-1.0406432825555498,0.22100905563033776,-0.8676490685018314
0.5702975350474445,0.6759472836688043,0.5702975350474445,1.0217840534238372,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,-0.6736227317863058,-0.45211514012517195,-0.7415210341156276,-0.8006360598260608,-1.064396346419243,0.47968773052775054,-0.07103436003221003,-0.903493290985374,-0.42459299138174145,-1.3035997677999789,1.2398125333798085,-0.8676490685018314
-0.20902530014153725,-0.5974133440195167,-0.20902530014153725,-0.9786803744383734,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,-0.15531575743186413,0.23518469782793214,-0.7415210341156276,1.4461286588660454,1.4166628612796426,-0.1582079726533239,0.6564696896356504,0.22258499027385253,-0.20808567639855774,0.5370956289110242,-0.11859210361948577,0.3269652599342438
-0.7285738569341917,-0.7933149790484891,-0.7285738569341917,1.0217840534238372,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,0.5703140066643543,-1.3905640737739486,-0.7415210341156276,0.47253061409946606,0.589643125380014,-0.7961036758343983,-0.7985384097000705,-0.903493290985374,-0.42459299138174145,-1.566556253044408,0.10780866921372992,-0.8676490685018314
1.089846091840099,0.8718489186977768,1.089846091840099,1.0217840534238372,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,0.052007032309912556,0.18247794953400084,-0.1715478403541557,0.9967757151276242,0.589643125380014,-0.1582079726533239,-0.7985384097000705,-0.903493290985374,-0.42459299138174145,1.3259650846443114,-0.684594035702525,-0.8676490685018314
-0.3822081524057554,-0.30356089147605797,-0.3822081524057554,-0.9786803744383734,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,0.6739754015352426,0.9025154945330622,-0.7415210341156276,-1.849126261882377,-1.8914160823188715,-0.7961036758343983,-0.7985384097000705,-0.903493290985374,-0.42459299138174145,1.0630085993998823,-1.2505959677855643,-0.8676490685018314
1.9557603531611898,2.3411111814150702,1.9557603531611898,-0.9786803744383734,-0.05438045465931297,-0.1777254511459339,-0.07701954322628914,0.1556684271808009,1.1670092860627175,-1.3114942278770996,-1.5495576327234295,-1.064396346419243,-0.1582079726533239,-0.7985384097000705,-0.34045415035576077,-0.42459299138174145,-0.7776867973111208,0.22100905563033776,-0.8676490685018314
